originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Generalized Competitive Suppression,0.2,-214.990489739003,-219.467330871684,-179.986574710325,-244.939830696983,-164.047183381933,-232.821379287597,-183.118083802598,-254.264973140444
Generalized Competitive Suppression,0.2,-214.828532649614,-207.732517031593,-188.723604892188,-231.461149298162,-196.957208919435,-212.962557470547,-187.048803944986,-228.273862684373
Generalized Competitive Suppression,0.2,-219.054184424027,-228.771857950574,-176.733709956144,-243.700160801804,-182.147110113994,-250.240712793626,-180.546006421952,-242.134296147851
Generalized Competitive Suppression,0.2,-196.159195702252,-213.156598618783,-182.777845877005,-214.198040584953,-213.830466275159,-216.18797364026,-189.932173391611,-227.762192446355
Generalized Competitive Suppression,0.2,-241.376533108288,-286.381531151237,-203.435282453585,-259.295146811295,-233.712548465276,-292.789047657841,-206.349123546168,-282.084567778921
Generalized Competitive Suppression,0.2,-212.415365319128,-218.967938793687,-164.555610589044,-237.881283204098,-160.09346858761,-227.387760183153,-171.453553580029,-231.657764469182
Generalized Competitive Suppression,0.2,-219.512511020754,-259.582354093787,-184.646680532642,-233.852966405102,-202.365858648087,-241.43636978425,-203.12502427843,-226.013834684545
Generalized Competitive Suppression,0.2,-211.207959627255,-168.263156828041,-179.478279152881,-236.540003772516,-144.733708522567,-182.787427260982,-177.765927912251,-262.01432989753
Generalized Competitive Suppression,0.2,-224.632467081269,-198.343521109752,-201.721949460518,-239.807221240074,-193.082215142332,-231.051281445948,-213.311169408272,-231.479804453278
Generalized Competitive Suppression,0.2,-213.834422450339,-183.289506735501,-166.43976950463,-250.886469385189,-138.089341918083,-211.31191953003,-185.186835204226,-271.372364341217
Generalized Competitive Suppression,0.2,-225.50847707654,-223.196848684816,-185.285435415012,-247.564215119145,-196.881717069779,-235.878728746787,-194.961550072652,-233.847747894755
Generalized Competitive Suppression,0.2,-215.44171371003,-226.219855086252,-179.744192977713,-240.443240314475,-257.295557539971,-236.828342534161,-183.971280343421,-229.146162231245
Generalized Competitive Suppression,0.2,-218.729071151636,-211.044658523279,-199.822980191435,-231.36708220404,-217.564479712356,-220.393519435695,-199.723385381586,-240.009602353122
Generalized Competitive Suppression,0.2,-227.530845364669,-217.352093948969,-213.652357459699,-248.759205408706,-191.317929819853,-218.786978748681,-228.97180503994,-244.592667694832
Generalized Competitive Suppression,0.2,-206.538569897948,-220.677251483813,-181.161107547394,-224.826090381833,-218.701018010049,-220.40038517143,-184.580547792217,-237.168681425298
Generalized Competitive Suppression,0.2,-218.621969674401,-212.904485600045,-192.508972454626,-240.045750944973,-192.567393206298,-236.812865821163,-196.044361745949,-230.41641673352
Generalized Competitive Suppression,0.2,-216.443764676745,-221.734398357277,-180.767478404421,-230.510210536243,-159.415263686132,-216.350395370117,-182.949584651812,-229.341106476413
Generalized Competitive Suppression,0.2,-209.114243749027,-362.721159593314,-183.784924884157,-231.97256106284,-164.901559345971,-399.232912156452,-184.898225003538,-219.468225392412
Generalized Competitive Suppression,0.2,-210.024536164693,-181.328763539554,-180.880088369513,-229.826069679171,-241.218888160356,-196.22335655904,-178.565700127169,-225.34972938817
Generalized Competitive Suppression,0.2,-213.984391785773,-202.714525869928,-182.853601233747,-236.49917210785,-162.59284939537,-210.920177589211,-185.996947917648,-240.650128860051
Generalized Competitive Suppression,0.2,-224.296484614161,-230.686762421819,-198.632380476096,-240.718910252025,-212.385743718807,-248.849646244556,-194.841849387673,-242.596295932279
Generalized Competitive Suppression,0.2,-223.970385573162,-471.948727659226,-194.732389868617,-249.76097926199,-181.594886725719,-387.715233946558,-200.171742285096,-235.105626122839
Generalized Competitive Suppression,0.2,-207.753886199907,-250.92195800854,-171.953727624373,-227.734311931423,-182.746582662643,-233.905972587572,-178.938210284417,-239.521411348361
Generalized Competitive Suppression,0.2,-225.155757063245,-224.764328259868,-188.525650463027,-249.156088433855,-230.959947193386,-220.418773906037,-200.110703735092,-226.3722739708
Generalized Competitive Suppression,0.2,-223.613461668946,-239.50836230119,-196.251724301163,-233.298769802945,-258.005179760025,-236.028038737788,-206.297481674478,-240.529102053809
Generalized Competitive Suppression,0.2,-221.009871761584,-199.496881826567,-191.089704528565,-238.718348945383,-152.231155168544,-222.2912673515,-207.298456607376,-231.75697734504
Generalized Competitive Suppression,0.2,-223.525021634584,-189.843796128386,-189.378822736069,-241.021393857314,-224.152758787322,-194.735066147612,-195.244549341879,-233.359944346809
Generalized Competitive Suppression,0.2,-218.765382406227,-212.582999470645,-186.685345611427,-237.480161022547,-269.186660269422,-201.282703833694,-191.816269252567,-226.467878096609
Generalized Competitive Suppression,0.2,-219.610047169815,-243.694687235672,-176.038180545612,-234.274591827276,-161.293702598982,-244.71640670847,-194.088468865426,-237.90801653513
Generalized Competitive Suppression,0.2,-210.481874643844,-177.757035825379,-214.874529888518,-227.186809584011,-340.108425149428,-183.336841493372,-222.712256613022,-224.883487468868
Generalized Competitive Suppression,0.2,-223.635282236429,-203.264063097976,-188.338051523702,-246.644345004223,-198.363609378192,-212.90248065774,-194.568979591279,-230.582944021346
Generalized Competitive Suppression,0.2,-222.531749221129,-225.445026984227,-185.543254452549,-246.003718084674,-190.65701557301,-246.23800916846,-189.496998271011,-273.018339462847
Generalized Competitive Suppression,0.2,-208.513120250827,-209.926292547355,-190.490663658279,-230.324582771069,-224.848752722385,-236.613196414272,-189.630697806149,-214.226560658986
Generalized Competitive Suppression,0.2,-223.909998002016,-214.983187575771,-183.52960420641,-243.400304816756,-187.312319529706,-218.741963967975,-188.446486655732,-241.085069989316
Generalized Competitive Suppression,0.2,-218.531512588198,-178.0518614426,-183.010479370602,-237.74023972482,-178.686174292906,-180.139716690166,-186.826095440607,-233.82680565439
Generalized Competitive Suppression,0.2,-220.126037589422,-373.63535860152,-200.455840025622,-241.95891532797,-200.616932902551,-304.767510203167,-199.166356665847,-230.275880287075
Generalized Competitive Suppression,0.2,-216.308811696752,-208.808843469378,-207.350818695566,-231.949608123388,-197.899823197704,-212.108645208663,-210.060079966068,-245.098181973316
Generalized Competitive Suppression,0.2,-204.258101817978,-226.262428282759,-187.612297209459,-228.258739367438,-209.595824577529,-239.37498549974,-199.930888203027,-308.794974479283
Generalized Competitive Suppression,0.2,-221.899703803975,-206.934442244019,-191.336051172824,-241.161428462011,-182.533605957025,-202.599404149756,-191.777851633856,-226.778223431263
Generalized Competitive Suppression,0.2,-205.870876999521,-185.406136579693,-191.350262986483,-223.239238124439,-158.430417847021,-199.890234718454,-195.132672483777,-255.262276364408
Generalized Competitive Suppression,0.2,-233.12659137508,-242.530973309947,-214.985597798768,-243.869939692051,-261.390940780077,-246.45583419118,-209.965466341465,-275.128420571944
Generalized Competitive Suppression,0.2,-212.7621163895,-222.619440898158,-184.451086311548,-234.286069437133,-169.570916391264,-249.092154329594,-183.356261787246,-221.7910864718
Generalized Competitive Suppression,0.2,-208.464314331411,-244.304046299095,-180.172985665909,-221.399408306805,-196.902247509103,-213.884112890716,-184.750397180126,-216.955195414439
Generalized Competitive Suppression,0.2,-221.292453002141,-202.932309309105,-194.385158026921,-238.248690649165,-180.880281074232,-207.609869530476,-198.090391164852,-286.638924401744
Generalized Competitive Suppression,0.2,-205.884046783122,-228.278396633547,-201.669382505522,-229.369467947061,-275.409342020648,-228.943935754524,-202.612949004892,-223.092994565636
Generalized Competitive Suppression,0.2,-222.479442460722,-189.854914465968,-187.620645064723,-239.006342620944,-176.553130797713,-207.120740935342,-205.713937199521,-227.34696048016
Generalized Competitive Suppression,0.2,-223.007034240442,-220.429994949265,-188.552406815341,-242.774384341017,-193.352414083569,-236.140193911676,-190.466202957757,-227.374467717858
Generalized Competitive Suppression,0.2,-221.393174592469,-212.243620837939,-216.224690167307,-240.41630930365,-205.312309697174,-223.048319859473,-218.7664425861,-223.615545839513
Generalized Competitive Suppression,0.2,-221.651526729933,-255.621402755704,-180.197924210105,-234.946466167005,-180.449623359395,-218.82894640288,-185.345422852977,-224.293765527995
Generalized Competitive Suppression,0.3,-216.701051724795,-228.127141275509,-194.696132122735,-241.701929167596,-200.560335041159,-291.472345506288,-218.028870290841,-243.583158808841
Generalized Competitive Suppression,0.3,-211.361804847051,-199.304989429745,-183.864620619894,-229.623673449431,-219.84590385449,-191.576109100235,-185.625431091981,-217.132825672632
Generalized Competitive Suppression,0.3,-229.002408767341,-200.539460858042,-194.546593515129,-253.501762854954,-174.899631222414,-211.334486362188,-204.21414037462,-283.150052549775
Generalized Competitive Suppression,0.3,-214.471637833445,-205.842757924745,-211.007528579454,-234.018316958526,-186.481851238711,-213.021500174232,-215.555904030463,-256.817551919596
Generalized Competitive Suppression,0.3,-233.248184167091,-199.104934339398,-184.783868107659,-259.342685491843,-149.430357407354,-216.695852143176,-227.066077168118,-240.334167213123
Generalized Competitive Suppression,0.3,-215.746204651708,-197.184900974628,-203.224435934289,-236.651352670195,-189.373795123374,-203.764911060189,-213.036001709161,-222.762453011552
Generalized Competitive Suppression,0.3,-226.24171593307,-206.491160063125,-189.744840795223,-247.594288770434,-209.844884216733,-292.660308153735,-194.918422973607,-259.812900174008
Generalized Competitive Suppression,0.3,-214.091430401304,-210.659550276344,-177.56935339237,-237.524949490881,-145.72165193148,-210.927182146675,-176.229544396532,-220.981443157544
Generalized Competitive Suppression,0.3,-214.166186011624,-204.558222812346,-182.053937641369,-231.697728313436,-182.97987802867,-210.697285979502,-194.904545664376,-235.128734567528
Generalized Competitive Suppression,0.3,-226.445652868179,-257.484156270506,-194.112462217728,-245.016411913984,-223.907151682731,-271.019628085601,-198.370751501387,-232.429608782416
Generalized Competitive Suppression,0.3,-210.321768776728,-201.892631691011,-177.031279391052,-230.097173243106,-226.061938697573,-202.197558256984,-185.1343504273,-223.877377281146
Generalized Competitive Suppression,0.3,-209.819185492788,-215.674693025469,-193.201694234145,-231.97925529588,-192.875346695296,-220.611646247971,-190.054722207744,-224.428986351135
Generalized Competitive Suppression,0.3,-235.467342191566,-221.910805632293,-203.927692447329,-240.149771206668,-186.377933650021,-224.51271375659,-203.645114369683,-247.044830142516
Generalized Competitive Suppression,0.3,-210.159361246687,-188.744186850726,-180.977232727693,-236.676880566152,-336.00524717053,-216.746396195855,-182.565510148861,-259.094778308912
Generalized Competitive Suppression,0.3,-212.653289346944,-205.488208813073,-180.715891950199,-232.718823637416,-173.971062634299,-211.411940683276,-194.157411032417,-307.516828247602
Generalized Competitive Suppression,0.3,-199.319436648422,-178.001480656747,-175.018700528721,-221.887715057734,-170.276047141962,-211.114095039208,-177.430641456811,-237.413526851611
Generalized Competitive Suppression,0.3,-230.574647964164,-200.874708785374,-228.810160194263,-235.754104276761,-199.264259723598,-193.570518562086,-222.098802415063,-235.448074838374
Generalized Competitive Suppression,0.3,-199.926901409072,-186.040669698444,-186.282590126959,-219.111043584154,-198.664145949527,-195.191332511824,-184.686400622395,-300.841899668477
Generalized Competitive Suppression,0.3,-208.945376045328,-204.837484030048,-185.237409700911,-226.626069417655,-171.071602107534,-219.157617214142,-186.036519415153,-248.166336430721
Generalized Competitive Suppression,0.3,-226.530305523683,-215.770306186605,-193.414532395359,-246.930299646937,-178.403744777332,-241.371970858626,-196.194020503002,-240.886248404233
Generalized Competitive Suppression,0.3,-216.952426869905,-210.547029801703,-183.507109756976,-239.228363406167,-425.37937120655,-222.933671797852,-188.66028377406,-242.399158443517
Generalized Competitive Suppression,0.3,-220.175889081872,-190.961410223257,-173.196069153773,-239.093799694314,-167.807662107011,-194.397253618324,-175.779442432148,-226.309189687187
Generalized Competitive Suppression,0.3,-212.398579087181,-231.654972071706,-187.990280817132,-241.478279139028,-169.747017523462,-250.143120145563,-206.417225895105,-242.622637301883
Generalized Competitive Suppression,0.3,-215.672679347623,-265.178441163512,-189.827046023867,-236.566143683981,-205.965986724439,-266.536663113376,-193.68130090708,-230.375170093251
Generalized Competitive Suppression,0.3,-216.551381289635,-257.544605468509,-186.609075324349,-234.924134844722,-242.104041447782,-246.499242770453,-205.770166209958,-235.994920553128
