originator,C,OML.mlm,GML.mlm,Competitive Suppression.mlm,Direct Suppression.mlm,Generalized Competitive Suppression.mlm,Generalized Direct Suppression.mlm,ROE Competitive Suppression.mlm,ROE Direct Suppression.mlm
Competitive Suppression,3.2,-201.323868761716,-235.015214208736,-171.640381690109,-227.427101897236,-197.02579795201,-248.029014896047,-183.915730066548,-197.929626391059
Competitive Suppression,3.2,-214.97712632731,-239.470290679304,-182.678981992715,-237.348050519353,-204.658986505356,-254.661454430263,-180.779806841837,-231.115099752588
Competitive Suppression,3.2,-207.963999517591,-234.560554054737,-174.591230699356,-229.528669281076,-191.999864809683,-252.01063382365,-178.991334683432,-208.440665419115
Competitive Suppression,3.2,-202.379792743807,-214.613601755358,-170.335481989444,-238.059708064478,-235.606526715565,-226.309327177664,-172.487789499432,-216.421086202482
Competitive Suppression,3.2,-217.828880076086,-229.781846415888,-166.670330439576,-232.827502750903,-200.594229915276,-226.59131697616,-170.885446699479,-252.626620533259
Competitive Suppression,3.2,-204.619136671005,-194.539702351582,-166.601444680657,-226.574953211659,-167.948608653859,-203.363297985933,-163.117291691311,-212.288472147134
Competitive Suppression,3.2,-191.153712531321,-222.555595239995,-163.037614736337,-214.74976642172,-185.474964296092,-242.628023114103,-161.812437081569,-201.566811583029
Competitive Suppression,3.2,-211.103794231795,-235.479951013212,-190.925033846998,-231.218450546669,-239.148409826556,-244.566714261699,-189.301300268668,-217.943432500013
Competitive Suppression,3.2,-215.970533203967,-225.890583975179,-173.713180962522,-235.525778648481,-188.540397625475,-231.565116464372,-175.856314737177,-220.716150301705
Competitive Suppression,3.2,-222.708234344067,-240.396804080235,-190.88502495493,-235.899953339892,-222.118047686706,-249.958718728611,-189.292571247895,-224.693225648642
Competitive Suppression,3.2,-194.445145210566,-199.758616779003,-180.62764180333,-220.582526438988,-196.994737008602,-209.437054744173,-179.745753338832,-198.448423454327
Competitive Suppression,3.2,-224.995002420017,-255.081649858723,-172.693488403531,-253.332614568915,-195.10580539306,-277.047428335796,-171.219503678332,-231.05033438843
Competitive Suppression,3.2,-211.345026198022,-220.442592566735,-179.150068578551,-227.950035677878,-202.981061247303,-226.226694398921,-179.113839116509,-209.383126922719
Competitive Suppression,3.2,-200.863387418669,-221.214112991755,-182.620358739474,-223.854032920658,-195.28487038297,-231.088437787437,-184.326123301673,-199.86044511131
Competitive Suppression,3.2,-208.27736041833,-223.798609500512,-181.836961916755,-231.523850309699,-213.166965442574,-231.205509836149,-182.585065940684,-215.376817617162
Competitive Suppression,3.2,-215.419126352418,-219.670725184769,-166.864412416777,-232.601509309688,-181.301073739374,-230.56180785772,-164.732102837317,-220.517016991872
Competitive Suppression,3.2,-203.80655104212,-215.48251053675,-180.194243394543,-227.224030357209,-190.696552758813,-234.289190763181,-180.836281646734,-260.520154720574
Competitive Suppression,3.2,-243.106986556866,-266.303065354329,-169.849936459788,-266.582404133829,-213.755623214832,-285.805739280504,-177.42916993991,-241.760414103363
Competitive Suppression,3.2,-210.8817879509,-214.651706219041,-171.133431994329,-229.263765668414,-187.910094203965,-222.223384777449,-173.985013116604,-214.905924312726
Competitive Suppression,3.2,-202.909505942744,-199.370421317275,-181.040420859906,-229.962777114306,-215.346401048743,-217.890526535982,-176.607303582823,-209.894962595094
Competitive Suppression,3.2,-235.865485897323,-270.258115860516,-170.904133039786,-255.127630971196,-182.061854509535,-273.748660818435,-176.028624199552,-231.101062657129
Competitive Suppression,3.2,-212.54262759017,-236.658897168518,-177.876206085841,-232.878087424064,-233.187075219294,-250.680834035793,-176.928880876317,-218.509570051889
Competitive Suppression,3.2,-211.789856339023,-219.720449185109,-189.311448080112,-231.911421693651,-210.916863625121,-246.032668684616,-184.526617383867,-216.250230866697
Competitive Suppression,3.2,-212.758616803985,-211.40896003124,-173.416303801755,-218.20568365883,-181.549887174012,-232.280885909071,-177.5318012571,-340.284208559126
Competitive Suppression,3.2,-217.531019871877,-228.132418599122,-181.754295227286,-238.922559375559,-185.875477957921,-238.654822541862,-184.388120601232,-224.093099900903
Competitive Suppression,3.2,-197.445248337737,-235.386479545862,-159.60984447603,-224.989211610837,-186.350144731779,-252.404096343618,-160.648685557109,-203.475320716218
Competitive Suppression,3.2,-232.438088192253,-267.226377290243,-177.625932088005,-260.989681969247,-202.514649702622,-275.117579885957,-179.482793695133,-243.723121865272
Competitive Suppression,3.2,-221.022012289926,-312.902940444676,-190.474382681587,-246.286022094664,-306.107685181473,-363.785260367918,-190.682081058568,-217.670841845221
Competitive Suppression,3.2,-217.028191263507,-213.856169351297,-188.645520755172,-229.227419176876,-225.754584514646,-220.087974944641,-193.869881508415,-242.688108753366
Competitive Suppression,3.2,-222.467318750248,-241.572299164187,-171.756166983167,-248.752522360805,-186.038736959626,-284.616828003273,-173.385507684778,-223.300163375506
Competitive Suppression,3.2,-204.866586805234,-222.606849353858,-169.303180989787,-219.52158856701,-199.728276628754,-222.893399931665,-169.33578107956,-202.558166215698
Competitive Suppression,3.2,-212.779646236072,-226.22734272103,-180.243076504607,-233.23510350022,-200.690199259754,-230.378814190051,-180.359961456728,-227.276418495542
Competitive Suppression,3.2,-232.239514708334,-252.138929618762,-176.021115406172,-257.275975630378,-237.837069670172,-258.022548070204,-174.656363895387,-235.683572267515
Competitive Suppression,3.2,-201.13740676622,-194.904078115651,-171.793399394492,-221.446892954908,-219.950198865923,-200.454062552245,-172.816017282774,-229.846809582012
Competitive Suppression,3.2,-225.811071729918,-254.682354456217,-184.523964269837,-245.993313994039,-200.101561381774,-260.176454233712,-187.511041147045,-221.672237452736
Competitive Suppression,3.2,-206.365020199365,-205.871747679305,-173.689747019589,-240.140927468757,-188.749538056154,-226.058301559615,-175.352972470702,-223.407614923416
Competitive Suppression,3.2,-202.208143671788,-226.431606921366,-174.531381774335,-221.737286535764,-191.960088294407,-232.577386675861,-175.460738841166,-204.180725973122
Competitive Suppression,3.2,-218.110280954199,-224.651573039604,-162.48580465642,-239.659389849207,-186.611986900079,-234.664895139688,-165.701526012764,-229.173595020331
Competitive Suppression,3.2,-213.962950903217,-230.190040126201,-184.597612580097,-241.508145211434,-222.339219532569,-242.669171510618,-187.28754661991,-226.635839675119
Competitive Suppression,3.2,-197.953799532827,-205.995530657965,-156.715050506734,-220.224253748334,-205.592647831822,-209.106486131175,-160.922393225704,-197.841954322249
Competitive Suppression,3.2,-201.355884251679,-222.127494470977,-179.536494001368,-225.806826996872,-205.308827339656,-233.807198666835,-174.956315708793,-210.507924986868
Competitive Suppression,3.2,-216.734593453751,-226.261382001745,-177.282375719713,-238.491918094173,-213.672302659504,-233.514082395044,-176.971550989333,-214.488273508287
Competitive Suppression,3.2,-195.048405420373,-193.956386884074,-156.985361294628,-222.043426635709,-191.270060510614,-208.859677838439,-158.07524896866,-206.708394356134
Competitive Suppression,3.2,-212.562069531165,-224.539573073055,-179.784804190425,-232.417052956915,-298.892173349994,-233.855313226514,-180.522557026726,-218.53619915632
Competitive Suppression,3.2,-208.617611627815,-229.241734775888,-185.308313930355,-226.706287301388,-212.430278188802,-236.66359595485,-177.771234024634,-211.216740686857
Competitive Suppression,3.2,-218.83549089907,-268.866633956812,-180.67069549442,-241.80619733433,-205.546968166652,-277.566492301677,-178.533071471433,-219.153136218444
Competitive Suppression,3.2,-190.987624544247,-201.879810333974,-159.377617832411,-218.770842050405,-186.331070367735,-221.100522119454,-158.174993787563,-191.07164130646
Competitive Suppression,3.2,-216.461087765031,-223.250239204042,-266.390013648972,-239.882523914502,-370.219880076393,-226.532982126653,-242.645858629233,-211.73167352965
Competitive Suppression,3.2,-216.856529143299,-234.567718214381,-192.842944374041,-227.056342950164,-214.538628354338,-229.287317299036,-200.670971106638,-214.564712936783
Competitive Suppression,3.2,-219.535792655124,-238.537309019972,-163.432438596226,-237.593416262136,-184.964778367667,-239.863208457984,-167.323191217191,-229.028870541508
Competitive Suppression,3.3,-256.685818298635,-241.14265583922,-177.055408192561,-323.082129696279,-191.08044518092,-281.086042927067,-177.607611846986,-253.365849424923
Competitive Suppression,3.3,-248.606481375113,-281.935647789347,-182.873586522205,-259.396024584608,-202.478594137501,-277.270538857639,-205.660938717885,-247.05179299661
Competitive Suppression,3.3,-209.015306282729,-209.419787709348,-202.847943790521,-243.997233734137,-215.932378285041,-232.334318463361,-192.502414160789,-213.479680331906
Competitive Suppression,3.3,-209.955604440505,-263.265448093342,-182.12157948966,-230.92331525662,-254.463729086135,-274.450228753478,-185.949486002863,-214.355321790306
Competitive Suppression,3.3,-220.433958894972,-217.96163228507,-185.9820208383,-235.234889736414,-270.032616474232,-244.840253166792,-190.47423441431,-225.713994525799
Competitive Suppression,3.3,-201.1166124054,-202.296185445727,-169.358401986884,-225.77797541127,-172.00999930054,-216.509737422332,-169.607668439554,-198.035364801446
Competitive Suppression,3.3,-212.863272565576,-235.577640220326,-160.109984106243,-237.87446865812,-192.063770502163,-250.105678015947,-159.083062354265,-243.368096654065
Competitive Suppression,3.3,-203.078109800845,-213.781703602521,-164.133908690018,-222.26479083994,-189.763409596987,-219.332529566477,-163.790439852955,-201.343876616763
Competitive Suppression,3.3,-231.501568391938,-244.934843004774,-171.210714540851,-266.77930182124,-193.894373283543,-270.883520130638,-172.59848156207,-231.753082713673
Competitive Suppression,3.3,-216.170291027522,-234.078194610666,-179.613367111478,-238.314168863996,-200.627887698872,-241.389491607186,-181.02835795953,-218.949167957352
Competitive Suppression,3.3,-219.655937471954,-239.755129314029,-177.435816706582,-239.947285110396,-184.131258257804,-242.773428225129,-174.699200083402,-223.247160643487
Competitive Suppression,3.3,-196.644501215839,-219.635141391704,-185.548546938709,-226.108638662459,-220.55782085038,-237.918304667555,-181.185753390346,-203.654059974698
Competitive Suppression,3.3,-201.074701326071,-221.684150226824,-211.789264662124,-220.390142593281,-267.855438213869,-235.206311339789,-207.495200639017,-205.646809553593
Competitive Suppression,3.3,-230.787952920284,-224.611694937885,-178.532046727587,-255.492807671177,-199.233069519005,-241.399734406733,-189.908767274103,-239.010059577906
Competitive Suppression,3.3,-209.361684113805,-233.511939903621,-180.739352421011,-235.900599789464,-212.522961006833,-249.344737769314,-179.100064120533,-214.097451009086
Competitive Suppression,3.3,-215.124827852436,-215.851333907836,-194.316669394606,-235.990390660916,-203.301914670915,-218.892858961341,-189.264198119673,-220.993351824963
Competitive Suppression,3.3,-209.988362224404,-215.921040550547,-166.873895572365,-234.86632533308,-189.823191701325,-226.077287080038,-178.891729748551,-205.3141458202
Competitive Suppression,3.3,-207.47407568556,-210.335446286642,-164.671489379564,-229.84071031883,-173.708518281642,-219.604403922139,-166.758577087202,-217.442691671217
Competitive Suppression,3.3,-218.036605229752,-302.286136215138,-168.333462445732,-241.22750679833,-185.167058788816,-311.203987763023,-168.358855085581,-215.424490973511
Competitive Suppression,3.3,-211.151881906732,-236.516613678091,-175.834305838594,-234.321182470349,-202.62275620187,-247.39062896361,-177.905545222354,-212.848446002334
Competitive Suppression,3.3,-208.722781843395,-210.267607762197,-178.710751480126,-231.967790932254,-185.86221113886,-223.46730087938,-180.925140905623,-211.113768905598
Competitive Suppression,3.3,-207.255672762138,-213.48994087236,-182.44003699081,-230.736283396185,-196.908205212842,-226.434459792733,-186.652872879821,-240.457048430518
Competitive Suppression,3.3,-211.311498469434,-228.489762213183,-173.512505385581,-231.846808619293,-205.505142257382,-236.916726707123,-174.231015674354,-208.893310027045
Competitive Suppression,3.3,-203.920716843805,-249.212063774917,-164.423342833409,-224.292735020358,-194.827051965751,-260.305942384141,-167.247343342029,-212.511548890788
Competitive Suppression,3.3,-215.46033127898,-237.47253642777,-182.032908586088,-230.622093168178,-203.310484500894,-253.0454669561,-180.983677702293,-230.462393354237
Competitive Suppression,3.3,-211.714539047852,-216.653170729491,-203.140063368132,-226.817624901483,-218.731164946336,-222.365143652914,-202.094307275006,-212.874010590765
Competitive Suppression,3.3,-225.377218783814,-246.16119689873,-193.094650470285,-250.855586177527,-229.797910300983,-250.262826636055,-205.557930568866,-230.879861225203
Competitive Suppression,3.3,-202.2857649458,-225.287614550249,-173.427543037882,-231.66470996602,-213.365049790609,-239.798099930703,-173.218396919571,-212.013312740826
Competitive Suppression,3.3,-204.554656419052,-215.63681660137,-170.523923811219,-228.817738982368,-187.444557987691,-229.978376527833,-170.015659301685,-203.185404404708
Competitive Suppression,3.3,-229.855723351265,-235.372456232895,-181.872591826828,-250.504849865064,-195.439689460248,-245.065695687621,-187.523243220649,-258.848226566769
Competitive Suppression,3.3,-216.754631304612,-224.528758521449,-189.993185052895,-252.310518780599,-207.170398834889,-237.215878220372,-189.952232932068,-228.734288289445
Competitive Suppression,3.3,-227.663687524825,-233.847523582183,-170.477439870437,-254.737080909784,-173.882219708033,-237.89042178031,-171.627362004559,-221.58965457585
Competitive Suppression,3.3,-208.50305814107,-218.277205705257,-166.482488263235,-233.026927576928,-189.989157542436,-232.712919500056,-171.849624015723,-214.959437792441
Competitive Suppression,3.3,-208.639366131621,-217.009663612384,-185.947461280392,-226.853928288961,-271.437302741721,-224.050365005852,-183.269032787989,-217.05430890363
Competitive Suppression,3.3,-211.903545265365,-216.814601393753,-180.598478654801,-240.803250327681,-199.55221812808,-234.981120511836,-178.127422022743,-226.039405547474
Competitive Suppression,3.3,-193.283339055717,-198.829780750988,-180.668940275608,-219.851671942509,-201.669599416885,-214.030775737639,-181.136884165005,-198.28839428359
Competitive Suppression,3.3,-218.017387866235,-261.992491664551,-176.835683842229,-238.115355465933,-236.348505482751,-267.453260369197,-171.405867849962,-225.360054526424
Competitive Suppression,3.3,-263.020322530107,-265.48899597518,-163.052922105246,-284.025069077569,-185.679505998834,-278.446037301482,-160.574132887875,-251.347426418945
Competitive Suppression,3.3,-221.894918929996,-220.179599897778,-180.216433637187,-239.617931618452,-194.484046467552,-227.178805466858,-180.141551842941,-223.962862516524
Competitive Suppression,3.3,-226.398077850313,-219.152284040901,-181.649359662361,-241.560739613675,-232.659567089945,-227.889315914376,-185.241527515231,-223.834472443815
Competitive Suppression,3.3,-278.429766404123,-398.843342977575,-162.297440880466,-299.478462457054,-180.282588658989,-440.680329437327,-165.227949153454,-268.219455857776
Competitive Suppression,3.3,-208.058828760705,-228.573686601517,-178.867035448114,-223.334514844619,-202.623830509534,-240.907384162092,-181.658465366676,-229.319530329568
Competitive Suppression,3.3,-214.346311959067,-242.535557839063,-170.102411997582,-231.345229369985,-192.897978660724,-246.06811255213,-178.079549654321,-232.786819536994
Competitive Suppression,3.3,-221.141588387167,-224.432047921881,-176.675910823219,-249.674213063472,-196.975761460396,-237.558818744643,-177.328706454061,-227.104385704053
Competitive Suppression,3.3,-209.454424499481,-252.991604611986,-182.677114403975,-238.133508283229,-197.418843642224,-269.71123819032,-182.06399533207,-215.085751647349
Competitive Suppression,3.3,-209.849795189892,-243.157259200722,-158.698305108208,-229.639244295225,-201.95261447912,-248.164287943921,-154.515595703672,-227.909174415073
Competitive Suppression,3.3,-199.295969092164,-218.43721553411,-166.661596078314,-224.668003573138,-190.83046570543,-223.739223222886,-168.27939510273,-215.400479893016
Competitive Suppression,3.3,-212.235624042482,-221.044851682495,-175.263341081184,-232.671443372962,-198.932886491668,-230.350161875361,-176.662351329802,-214.941011738135
Competitive Suppression,3.3,-208.615717515653,-231.169582123081,-189.806528622264,-229.909004801372,-222.102084940077,-237.214228606942,-187.186701573695,-215.904241600688
Competitive Suppression,3.3,-238.508557605107,-332.366999295087,-169.097845093965,-252.772507946719,-188.946488081681,-279.204690538701,-167.550920720634,-230.903649743876
Competitive Suppression,3.4,-201.987053043285,-240.985478336808,-161.568088702037,-229.572446506109,-188.326415862673,-243.664254005571,-163.272339200139,-211.512925844678
Competitive Suppression,3.4,-211.487454227284,-241.878079889439,-170.061232565574,-219.516608287025,-212.022415664937,-244.147907654885,-175.444759076112,-209.364306448227
Competitive Suppression,3.4,-198.944937383529,-198.370553773537,-176.379685848976,-230.39428404359,-189.132339238346,-214.73011559396,-166.617854979693,-195.774512983582
Competitive Suppression,3.4,-209.479382453885,-235.643000102712,-177.043217213433,-234.39184258726,-192.733862680257,-240.369577110921,-182.358156506723,-213.517481113471
Competitive Suppression,3.4,-193.97823048638,-213.956064883235,-179.017500353312,-218.681563887801,-204.988092692672,-226.711313747485,-177.745506565597,-192.789216517163
Competitive Suppression,3.4,-213.579417083741,-214.576673457944,-162.279489205283,-231.875189289962,-185.053044562453,-217.569870696216,-168.396159865357,-216.163778634956
Competitive Suppression,3.4,-221.192252438959,-260.231152594391,-180.639879753883,-240.148151471905,-220.175885948721,-268.514410961741,-184.868083476477,-227.69488974277
Competitive Suppression,3.4,-201.47893346097,-216.177278464239,-169.544002952533,-223.687424221614,-178.274893625074,-230.435813898084,-168.206420129782,-208.842912392474
Competitive Suppression,3.4,-208.928969055618,-229.026622816979,-174.54149269865,-233.798137163813,-177.217788605254,-242.679916356074,-171.498803232688,-216.005463158303
Competitive Suppression,3.4,-186.899653817883,-184.0111830323,-161.610877098241,-209.46000542272,-166.341380570217,-199.394972662765,-163.143584231611,-195.534913435847
Competitive Suppression,3.4,-226.113809407897,-242.617854727095,-236.391957176678,-238.885180130054,-284.670945060663,-247.047236432069,-230.306344685144,-221.812465942433
Competitive Suppression,3.4,-216.270778042656,-211.158042565733,-179.599683536045,-240.48887174378,-195.278631519044,-225.334670222467,-183.196811876087,-220.502755515038
Competitive Suppression,3.4,-206.720843628739,-226.684861812974,-193.547187356728,-231.506038977259,-196.958156659104,-242.045630813959,-196.776761254481,-211.692722497683
Competitive Suppression,3.4,-228.674843491257,-234.446343181488,-191.041027818825,-240.972551325713,-201.107010477885,-247.233146237182,-196.937583957632,-225.700371400532
Competitive Suppression,3.4,-211.427385429709,-223.260717179664,-164.351365855589,-236.28724378788,-188.49444688805,-229.597713786877,-162.717522463458,-211.002388624081
Competitive Suppression,3.4,-218.097080023027,-218.170742317175,-193.317556152912,-240.231586831828,-202.000505461398,-238.875238594886,-191.289857106952,-229.13921294467
Competitive Suppression,3.4,-211.93402051203,-238.471159580194,-204.302314193526,-226.125112479664,-230.123679571404,-245.555472588022,-200.788034302995,-218.970146992042
Competitive Suppression,3.4,-208.445435190319,-246.192862624309,-173.884171071344,-229.23078398417,-193.847346844831,-256.958511858798,-175.984386394066,-214.595023538955
Competitive Suppression,3.4,-199.161012479171,-235.717381981006,-186.360473551482,-226.252587003178,-211.75693818068,-246.477783759768,-184.96224570917,-204.277739213834
Competitive Suppression,3.4,-191.015132610368,-224.672131241547,-160.105233163203,-215.87335172725,-218.469893437619,-235.261445559743,-161.113647588498,-201.921881253481
Competitive Suppression,3.4,-205.382025780036,-216.827610918823,-186.132211072822,-223.547863756352,-218.218066671451,-222.511135619783,-187.431728595076,-204.012145371193
Competitive Suppression,3.4,-203.830371079872,-208.593437474291,-175.202228859542,-225.69414687604,-189.742038557749,-216.574013660278,-174.428976798755,-212.975374769539
Competitive Suppression,3.4,-198.642808636605,-210.11695761159,-170.194395867186,-217.823921192526,-179.893511658989,-218.592313186559,-168.883618159806,-207.704666662135
Competitive Suppression,3.4,-208.291431844572,-221.976600102804,-169.621470091226,-226.420596081092,-189.410027479414,-232.25813449837,-171.243786700859,-214.044745739599
Competitive Suppression,3.4,-216.957500910411,-242.212962794145,-169.399132632708,-240.188405558673,-193.369697676988,-260.155222652119,-177.924065254139,-213.630543590081
Competitive Suppression,3.4,-236.686694202483,-256.902810111854,-175.992532109576,-248.533414505381,-198.646585735506,-251.025879983174,-173.589288907743,-242.779744939082
Competitive Suppression,3.4,-198.20021256212,-224.088169884417,-163.71083251982,-223.494444358301,-187.444248242651,-238.308019285387,-166.061665943777,-207.035150742785
Competitive Suppression,3.4,-195.216443655809,-214.005152526244,-172.596798165337,-233.552555535351,-186.757277451651,-235.454830731326,-172.614610583396,-194.51168006643
Competitive Suppression,3.4,-219.912182890471,-227.158085208905,-156.331603654116,-245.203823651196,-170.971220379947,-237.400115380588,-150.786222158831,-219.490818286445
Competitive Suppression,3.4,-213.287333371683,-208.781847805308,-171.207733320326,-236.015333871048,-193.145758075729,-216.650540112246,-170.030663638873,-233.348393820658
Competitive Suppression,3.4,-237.761866172983,-250.413613609421,-193.231796980577,-256.223011783713,-201.664688782973,-253.60287236105,-200.177069996818,-257.892232732844
Competitive Suppression,3.4,-194.103879065685,-236.671497928157,-187.315599185854,-213.447755231456,-204.884975722102,-234.35165059627,-185.441267454857,-209.761194077637
Competitive Suppression,3.4,-201.480718044441,-228.04117581057,-183.241578143407,-225.762942791529,-210.634811793926,-236.134953507326,-186.158168663171,-222.710726822514
Competitive Suppression,3.4,-226.655056348725,-235.378876313214,-193.10303602762,-241.903598192992,-204.614300927491,-239.350495613085,-202.684248242637,-229.803376802661
Competitive Suppression,3.4,-209.642561089446,-226.060620994083,-159.89038062806,-230.553445336419,-182.291936892312,-232.298150128346,-159.102825468821,-207.412152627473
Competitive Suppression,3.4,-224.365380235684,-248.972208066819,-187.834913490942,-234.248512790366,-223.902790249026,-250.575445137061,-182.203959489006,-240.908887738756
Competitive Suppression,3.4,-210.325979454029,-211.551523247396,-176.415186005304,-226.967971890548,-198.783347943837,-220.664819068351,-176.564852503949,-214.458999670669
Competitive Suppression,3.4,-202.685754295305,-232.752984995118,-163.123856131786,-230.837250798385,-169.084510129305,-248.162531944673,-162.611948822565,-200.764999038697
Competitive Suppression,3.4,-223.26599467457,-258.49148501536,-165.336672847941,-239.573653183736,-222.337625207292,-272.266392346482,-166.46346772663,-223.194899712814
Competitive Suppression,3.4,-208.077126049611,-220.16647555906,-192.186473284161,-240.468313430068,-206.924058392476,-237.178650289959,-192.246778687452,-218.049540527042
Competitive Suppression,3.4,-207.607182098704,-218.929922498186,-165.976556586174,-235.273945909503,-172.136868690491,-227.775194336656,-160.858086968937,-213.541170634531
Competitive Suppression,3.4,-216.042263297711,-247.154318907682,-168.487964044039,-242.275967412521,-183.992844954545,-263.102544642327,-175.481339142079,-211.645855592454
Competitive Suppression,3.4,-182.450856759458,-206.145186945418,-190.840763789815,-205.630473905229,-228.710670588108,-215.599580353974,-176.477807390818,-204.616805130742
Competitive Suppression,3.4,-210.297589620645,-211.213444602421,-161.896015924405,-244.59028850978,-168.990157253018,-226.142352808907,-162.454387858185,-216.145538244979
Competitive Suppression,3.4,-220.159098270322,-228.012821512557,-155.983132477424,-235.776020156317,-166.733978076725,-231.412764730091,-158.501359851736,-228.260552856084
Competitive Suppression,3.4,-219.458555247193,-238.567953573149,-163.368134103281,-252.452013426749,-196.142062655828,-254.393660876115,-162.066857242194,-226.792673798357
Competitive Suppression,3.4,-215.930979623479,-234.667057090604,-190.504131221248,-233.554140088987,-214.609039252963,-243.765711453242,-189.977195335319,-222.565761920886
Competitive Suppression,3.4,-306.141893028089,-314.902849920401,-170.567183881118,-351.482551233795,-190.873872576215,-341.301270817638,-244.260837980655,-289.088182203658
Competitive Suppression,3.4,-206.399501420194,-209.889655650569,-177.24819465227,-226.63054797763,-184.286205674664,-223.561120530993,-170.927555062425,-204.163830826671
Competitive Suppression,3.4,-220.98752242715,-231.335971425014,-170.919544884149,-239.809953571775,-184.485968281447,-238.825102781365,-171.557748410096,-232.269534022502
Competitive Suppression,3.5,-207.899059324349,-212.529511104993,-170.749372689712,-228.120951569285,-187.252928807252,-234.981681440794,-175.727046430786,-215.130144064532
Competitive Suppression,3.5,-202.550014564298,-209.704525366578,-184.186728881166,-219.974995618475,-195.777215004864,-210.663512256278,-184.996977221745,-200.711553652914
Competitive Suppression,3.5,-226.003307044991,-226.404524423632,-163.061086746458,-263.663075400467,-172.176462871561,-244.570566015367,-157.221536038754,-238.401978769279
Competitive Suppression,3.5,-208.541133086574,-211.920404023397,-176.195968340158,-230.306199140179,-184.295983027809,-222.433520040553,-175.551620233065,-265.119836849128
Competitive Suppression,3.5,-196.461421318465,-210.210255946149,-185.29089530561,-215.60156736909,-203.901329350646,-222.715139440763,-179.25395824713,-205.046099575458
Competitive Suppression,3.5,-197.643381012536,-235.226947241904,-188.698206277268,-218.433009258958,-203.506354862943,-252.275784471687,-188.051156830314,-196.858003580072
Competitive Suppression,3.5,-207.353501071814,-256.450963938443,-183.185031529098,-233.287416412262,-197.25859572676,-264.627188173374,-181.511710383373,-209.017803290087
Competitive Suppression,3.5,-204.836489579833,-214.123427157036,-168.629553283285,-232.305854054106,-189.937356840426,-234.454956417017,-171.481726272005,-208.311755577874
Competitive Suppression,3.5,-204.306187019219,-232.871533371919,-179.77889231931,-219.715557491221,-188.302507105399,-235.03462288457,-185.275946090023,-202.012022246737
Competitive Suppression,3.5,-214.290780193634,-229.297108324684,-160.290766908052,-231.34808931133,-180.940270825599,-230.833015534082,-159.710799018989,-216.842937522985
Competitive Suppression,3.5,-213.724162272582,-231.636116762575,-176.112233934434,-233.228218111024,-233.95614334022,-260.376293695051,-176.633925722168,-211.189557908411
Competitive Suppression,3.5,-198.223399390649,-218.557725502262,-176.646294208341,-219.599670411589,-191.960569138771,-231.801005106625,-175.215644130803,-196.510662959602
Competitive Suppression,3.5,-212.841837502351,-259.296503025971,-183.422046003336,-232.154527654216,-218.878980960622,-270.479168328774,-180.094118346522,-219.309716512315
Competitive Suppression,3.5,-205.401558942928,-222.645535305884,-171.675756108879,-229.493819217013,-195.105517678452,-221.15772941785,-173.701453825873,-201.713053116326
Competitive Suppression,3.5,-230.095889150311,-238.431989510557,-181.904942849224,-242.593896552228,-195.883690768744,-244.197971411748,-196.838803077207,-238.684293623359
Competitive Suppression,3.5,-194.526787189776,-210.698072619186,-169.112964737864,-221.836231374437,-201.244089302278,-226.419570187531,-168.56568030014,-192.502653669356
Competitive Suppression,3.5,-212.846154331453,-198.467131327357,-162.841036824792,-240.520874311741,-174.537387850491,-213.541398770616,-166.476438716505,-215.30343373566
Competitive Suppression,3.5,-243.427358276079,-295.114721172468,-212.416720512513,-256.66692374674,-263.137398350893,-283.754659426333,-217.097885316217,-240.378248626227
Competitive Suppression,3.5,-216.038599255365,-252.958154820908,-207.756367916552,-234.487407292061,-226.186190573758,-261.594994990387,-210.27815306033,-227.593504680394
Competitive Suppression,3.5,-201.438220797372,-222.932823815363,-171.17458667008,-218.198874972855,-179.060975812747,-248.911987374885,-171.922392565186,-199.135369522424
Competitive Suppression,3.5,-204.047510857753,-205.315978931795,-180.184373218812,-228.4279605349,-190.487124844224,-217.202020430306,-178.601674839988,-210.692325349441
Competitive Suppression,3.5,-194.888483263971,-204.543166010816,-166.431607021082,-223.986150422408,-171.702876597296,-215.79861666186,-162.884019087035,-193.714219673905
Competitive Suppression,3.5,-219.38864174158,-237.224575628323,-207.178780559693,-242.458710904978,-222.673469190428,-249.461957011888,-207.932810512981,-216.180576180914
Competitive Suppression,3.5,-223.06798607844,-263.467648330899,-181.803374436266,-250.107317972712,-200.025498889902,-268.300522052144,-190.172047804072,-218.945263645641
Competitive Suppression,3.5,-201.39956355035,-216.854243069911,-173.196860300003,-217.339020316362,-196.725282987026,-219.962062880005,-179.535085013516,-209.370473621633
Competitive Suppression,3.5,-213.922080206241,-224.660619829108,-194.908981833993,-241.676282044286,-212.694089646679,-240.481718773197,-200.013123672709,-216.042694281204
Competitive Suppression,3.5,-207.253994572111,-210.159377862507,-175.515183216603,-231.692597964044,-180.832594900507,-227.378026261073,-170.449011955134,-213.924270430103
Competitive Suppression,3.5,-209.137377660784,-235.57560510154,-185.936924803329,-219.441827941571,-204.244447678254,-245.334597923461,-178.424173624053,-206.050188149925
Competitive Suppression,3.5,-210.897771716506,-233.16056892077,-169.472187463795,-243.595242825334,-210.462493104653,-238.498810930739,-171.525606819371,-210.193164249212
Competitive Suppression,3.5,-209.641165105875,-218.562021612063,-184.777008115558,-223.845721813183,-246.847274704481,-225.200633646532,-185.678958374188,-216.602989131557
